ds,yhat,yhat_lower,yhat_upper,StoreType
2014-05-08,1009719.1869530701,764050.6279598274,1248800.151511885,c
2014-05-09,1071861.743535063,828808.2453003661,1318217.5802344652,c
2014-05-10,1015241.084022502,754629.3524519356,1265455.8738656207,c
2014-05-12,1210082.7518791298,950611.9464902882,1455513.5004198444,c
2014-05-13,1045923.8840510858,792697.5441798518,1289418.3284316252,c
2014-05-14,999766.9630872312,762228.7113343187,1261269.228588303,c
2014-05-15,994653.4541602993,751601.7920447637,1236511.374971761,c
2014-05-16,1052290.5183497332,814888.734154957,1281717.9007342681,c
2014-05-17,991566.4945347063,744133.2742956191,1240837.0279528154,c
2014-05-19,1179783.59558002,945802.6546702161,1433157.3785183176,c
2014-05-20,1013254.4870852504,768355.7817282375,1280795.941372022,c
2014-05-21,965427.3191810525,717238.0292800171,1225788.8761082366,c
2014-05-22,959373.8110517979,720908.3120687683,1196283.9651549514,c
2014-05-23,1016811.3643923375,755635.2039951232,1241422.2629651676,c
2014-05-24,956618.3265332698,721247.1203637405,1205003.549332976,c
2014-05-26,1147950.3863877894,906579.9638348814,1377854.6866523323,c
2014-05-27,983889.9580970374,746508.3883773907,1223910.105170539,c
2014-05-28,939034.7323460963,699990.2664523146,1196789.187502961,c
2014-05-30,997480.4762778264,761983.7684412558,1238260.2668061804,c
2014-05-31,941157.8292521251,695608.2115911669,1192206.9606499712,c
2014-06-02,1140324.232909627,888222.5448764027,1392892.7295350821,c
2014-06-03,979992.6451842106,745453.3125623785,1222471.1296944467,c
2014-06-04,938591.227462305,684430.4228184274,1163304.0952092316,c
2014-06-05,938994.4570522008,682947.6513020135,1193697.7628530096,c
2014-06-06,1002723.5969204536,760922.3812470004,1258862.481908724,c
2014-06-07,948467.5059504943,710975.8791229159,1193076.4077896974,c
2014-06-10,989736.6754939065,750248.0713804951,1242275.0547115786,c
2014-06-11,947816.7073345182,708497.5037882277,1206280.6330007678,c
2014-06-12,947047.9129058621,688344.0234839842,1179571.0429314042,c
2014-06-13,1008987.523662935,778407.6283002131,1258111.5962686916,c
2014-06-14,952378.479031635,713821.8038709983,1195505.9155795472,c
2014-06-16,1147728.203591248,913376.2818304772,1390061.0006016938,c
2014-06-17,983984.0281346822,743335.1048810035,1215617.6549301886,c
2014-06-18,938295.2567278551,697474.3307794547,1176659.0035377454,c
2014-06-19,933665.4798345999,676114.7313632021,1179463.0851655512,c
2014-06-20,991767.1571801563,755990.296080722,1222486.8918277032,c
2014-06-21,931458.0476377277,679592.0098992828,1171043.1305323127,c
2014-06-23,1120258.9264659465,910639.2112798176,1351213.5908845197,c
2014-06-24,953864.728954801,694965.183982519,1181863.0371051359,c
2014-06-25,906055.7008114943,650185.3891506742,1156558.7587837474,c
2014-06-26,899902.6699057352,653574.8548968134,1154468.2799645218,c
2014-06-27,957128.6986897126,700481.1935556013,1189121.928128976,c
2014-06-28,896624.1320279987,645913.9546160024,1133219.3960565939,c
2014-06-30,1087110.3161592856,832778.7852422768,1322467.1280080986,c
2014-07-01,922566.9607196386,676689.2977925048,1178272.4899563992,c
2014-07-02,877230.1408750964,643140.4717667104,1109334.6990793727,c
2014-07-03,874111.1903036035,625504.8505288773,1126319.849314663,c
2014-07-04,934858.5706301924,691467.7277843233,1183603.5218800642,c
2014-07-05,878275.115959907,648907.9262772077,1122932.8589381042,c
2014-07-07,1077403.81702358,829767.7702555996,1323197.139970998,c
2014-07-08,917366.6002407295,675923.967542615,1149173.8011622974,c
2014-07-09,876511.3162282848,636048.1909290834,1121531.1224693093,c
2014-07-10,877739.8686994736,644195.7284596561,1132136.9108296672,c
2014-07-11,942596.1635766038,695764.9802505834,1193369.1942267886,c
2014-07-12,889786.2593442021,643834.6654299932,1130841.0382466486,c
2014-07-14,1095123.3562543504,871945.2644047065,1347582.8830421383,c
2014-07-15,937388.4987378193,700054.6234801906,1172805.6621327014,c
2014-07-16,898238.6427719351,641443.264338914,1155955.1291859967,c
2014-07-17,900550.1017299257,637648.7866652245,1144997.1902161494,c
2014-07-18,965858.8081966685,736495.599482385,1217117.0007884381,c
2014-07-19,912880.4054192835,681493.8480355451,1156498.3710129608,c
2014-07-21,1116139.9163789467,865181.9951252437,1355787.7361687697,c
2014-07-22,956595.2317202735,708499.878559552,1197390.4547812464,c
2014-07-23,915209.649562179,671464.9605390237,1159881.6495270915,c
2014-07-24,914938.7428549218,660199.5766083107,1161641.469832763,c
2014-07-25,977405.1797129585,733717.1713548355,1230664.2922814114,c
2014-07-26,921416.0216918765,678255.2169041348,1164245.5558789533,c
2014-07-28,1118520.2009399724,869291.2251795388,1372350.7899031327,c
2014-07-29,956020.0656452721,684043.8514817387,1199883.4386439184,c
2014-07-30,911865.1631217303,668279.0131063488,1152409.9786990185,c
2014-07-31,909083.2289415146,655391.0668415774,1145440.059219201,c
2014-08-01,969357.7783781666,713397.2819018548,1211682.191816494,c
2014-08-02,911543.6399617855,655835.8300461846,1158416.005008391,c
2014-08-04,1106216.7441459864,852709.5348351741,1364831.008272416,c
2014-08-05,943122.0453522668,712003.296268992,1197816.8939119577,c
2014-08-06,898780.4304375363,655002.3122876879,1132776.9819018238,c
2014-08-07,896191.8575919158,653572.8445586076,1139138.9233278837,c
2014-08-08,956998.4176221503,705974.7550079618,1202568.9089796024,c
2014-08-09,900001.4627781555,657174.045529263,1146504.1798562766,c
2014-08-11,1096902.5752932103,834903.4660075676,1336425.9531731363,c
2014-08-12,935071.0136982688,692657.3806244923,1155433.2182972068,c
2014-08-13,891987.6835667032,660752.501118872,1150814.2637780183,c
2014-08-14,890574.2109186639,629288.5015084874,1122899.4072191352,c
2014-08-15,952397.6766266682,697145.9332029115,1200190.4576523763,c
2014-08-16,896190.5049143592,648476.2121940503,1135890.360514455,c
2014-08-18,1093759.712639681,851527.1281747395,1320965.6376786698,c
2014-08-19,931720.8071531008,667663.0031775712,1200969.9633986077,c
2014-08-20,888035.227284848,652419.5786296485,1125865.2477006407,c
2014-08-21,885618.3367936984,636009.9375547635,1139998.4174353667,c
2014-08-22,946047.1449876308,690954.7729808771,1198871.7308100462,c
2014-08-23,888080.2617821423,644732.272077609,1124366.9328187609,c
2014-08-25,1081217.5672498513,829827.42068222,1332050.383280927,c
2014-08-26,916633.2844706877,666696.4603629644,1138730.4321973673,c
2014-08-27,870346.4985828291,651227.8422942944,1117313.5021300255,c
2014-08-28,865303.8281094397,615899.9668025118,1101837.5709725698,c
2014-08-29,923178.835714431,671613.3293804725,1164957.6621242256,c
2014-08-30,862829.9412762076,617442.7715521037,1127452.8066000026,c
2014-09-01,1052115.142377672,805553.9972017774,1304358.0187962032,c
2014-09-02,886248.0346995878,639518.6206289369,1141824.954339218,c
2014-09-03,839159.3884407412,572981.9198177787,1096407.6565250382,c
2014-09-04,833923.6550605106,588543.3894662587,1081180.1635285234,c
2014-09-05,892268.3104081353,633003.868459181,1131078.6852990151,c
2014-09-06,833088.6577935691,604996.4480485604,1088046.300978305,c
2014-09-08,1026863.7542522261,772531.7395986461,1266375.738086789,c
2014-09-09,864293.1587166805,630262.2941140787,1117711.9936853896,c
2014-09-10,821151.685925439,589520.2821132238,1070261.1017849399,c
2014-09-11,820450.8525133015,569202.2082360002,1052296.4703338582,c
2014-09-12,883836.3779709555,630779.9906907082,1121256.8354646508,c
2014-09-13,830104.7453940073,586184.1789814692,1078910.1725459923,c
2014-09-15,1035530.9625906924,787960.081519847,1292392.126950882,c
2014-09-16,878903.4504368871,632098.7142280784,1114617.2023175273,c
2014-09-17,841598.8411286656,604063.0014755676,1092855.2660117946,c
2014-09-18,846487.2673166285,582564.953975669,1093673.015007494,c
2014-09-19,915075.2748759517,676452.8733304017,1138514.8019182559,c
2014-09-20,866026.228060987,629738.4485309902,1104086.9298174966,c
2014-09-22,1078777.991034958,839364.9185440374,1322860.3271589356,c
2014-09-23,924590.0425981353,684051.3591635055,1162514.3592894508,c
2014-09-24,888804.3548073748,644817.9684896149,1134208.1920871611,c
2014-09-25,894314.6949556576,663289.2716026499,1156664.2802905561,c
2014-09-26,962522.8130351094,707166.8163399537,1208882.5247076158,c
2014-09-27,912087.8482635146,654331.7631294607,1157021.564377506,c
2014-09-29,1119158.0856696265,858022.0575650217,1364923.7984699958,c
2014-09-30,960790.091068701,708135.5600621422,1226679.0076448969,c
2014-10-01,920047.0178003415,682642.5165697901,1145936.6169330012,c
2014-10-02,919859.2196720394,659809.5676876232,1184944.543372898,c
2014-10-03,26663.90699553059,-210606.1781664137,256280.2346111924,c
2014-10-04,924776.2624719824,674427.9421042155,1206604.755882903,c
2014-10-06,1118055.3014667241,862204.4414842692,1356682.9792348582,c
2014-10-07,952844.9088513941,715584.744959695,1198204.0090016732,c
2014-10-08,905511.6843031481,658162.80417654,1163646.5032330228,c
2014-10-09,899141.9662167857,660490.9915023849,1135418.4161513555,c
2014-10-10,955489.2664879067,725264.6308398305,1193107.2626998946,c
2014-10-11,893488.7083995354,641785.8586030004,1135119.5032232588,c
2014-10-13,1079375.4784324805,833986.1165857076,1335686.6008762233,c
2014-10-14,911879.041285969,671636.5518955736,1163252.8463125771,c
2014-10-15,863268.854364557,620324.9721565942,1104713.613040409,c
2014-10-16,856650.8040690188,609170.6279006485,1111346.795802907,c
2014-10-17,913771.5312338059,680780.298710953,1145016.4351909442,c
2014-10-18,853533.1872642223,598545.6807708702,1119628.8235078524,c
2014-10-20,1045655.3451000615,799396.9895938465,1288263.7454214948,c
2014-10-21,882448.5327672814,636228.1026749904,1119293.1407865542,c
2014-10-22,838755.067005611,596448.8661395548,1077202.205348185,c
2014-10-23,837546.3300503104,589616.0669134984,1071333.8847769285,c
2014-10-24,900476.5814420588,650993.2280672037,1139952.2619932212,c
2014-10-25,846244.1654476917,597444.102619515,1074275.7281202325,c
2014-10-27,1050357.782481166,803503.8150445465,1287647.883191991,c
2014-10-28,892842.6476015279,647097.2054276835,1130744.88579042,c
2014-10-29,854458.1486186348,605048.7062549267,1095654.9697258975,c
2014-10-30,858058.5629005315,616727.1036355535,1108366.2183522354,c
2014-10-31,925147.0061775842,672464.9899265094,1162288.654871472,c
2014-11-01,874397.3322885033,636163.3723494101,1104197.5672942174,c
2014-11-03,1083262.2578469175,825082.5409719881,1337708.7842652441,c
2014-11-04,926986.1272488389,692405.8800990854,1160858.32106336,c
2014-11-05,889107.0359918724,632506.7162075969,1124710.666491169,c
2014-11-06,892529.6725628248,663928.0151796876,1147791.842867785,c
2014-11-07,958831.8113810458,717984.8327074621,1204767.2292758257,c
2014-11-08,906784.036081929,664060.2372035446,1161965.3196557339,c
2014-11-10,1111996.9200537507,849875.8849490836,1356023.1782018696,c
2014-11-11,953642.0663330599,721843.4301619624,1200649.3281061691,c
2014-11-12,913714.5580429267,671715.3545795316,1154668.117064443,c
2014-11-13,915272.8051886543,673178.6162713573,1149406.344118304,c
2014-11-14,980046.2852866406,730640.5808603998,1224460.7144432494,c
2014-11-15,926950.4461286677,666897.5045300181,1168887.9166668614,c
2014-11-17,1132026.2758967173,902005.5364044656,1371961.2123366336,c
2014-11-18,974797.0099095466,730823.2989216537,1218100.491855414,c
2014-11-19,936897.1863706667,694202.1059119751,1169688.311936594,c
2014-11-20,941432.1916438267,699166.7692238756,1181461.4615573504,c
2014-11-21,1010149.5701184579,771171.7796921752,1253111.498345191,c
2014-11-22,961959.5683470891,709234.9295265111,1219139.6535381654,c
2014-11-24,1179506.4670506371,946470.3315418727,1447148.043429214,c
2014-11-25,1029663.4989357205,769443.5320497159,1281022.8037351563,c
2014-11-26,999749.720924561,755961.8190883168,1249660.7999992974,c
2014-11-27,1012712.3987336492,765011.0833162345,1258601.8628707537,c
2014-11-28,1090118.8185760435,841496.0871435326,1341240.9208731817,c
2014-11-29,1050673.705053535,793243.7569505391,1274944.8531875182,c
2014-12-01,1285043.4309100495,1034245.891874395,1523970.6555421278,c
2014-12-02,1142834.5897234483,893454.1771253467,1391998.8197636844,c
2014-12-03,1119741.2152549166,863290.3651364644,1369676.066765541,c
2014-12-04,1138497.5280651213,882983.2513323039,1379616.1850020885,c
2014-12-05,1220471.2429685923,960562.0340079197,1459091.2080420584,c
2014-12-06,1184186.2167324205,931071.118801589,1426203.1492520885,c
2014-12-08,1420053.1258652464,1185005.3308529172,1679583.3159574976,c
2014-12-09,1275954.1508600237,1034696.9130092098,1526874.6715882719,c
2014-12-10,1249115.6953046885,999629.901023237,1493236.0704320702,c
2014-12-11,1262245.6000327761,1016433.9299919961,1513384.8722507542,c
2014-12-12,1336723.3562368474,1089457.5399356037,1584138.4865388074,c
2014-12-13,1291123.1979639963,1043650.9770436699,1542897.2331208119,c
2014-12-15,1503293.1327548425,1247790.1793742292,1745738.628295978,c
2014-12-16,1345097.388872366,1096958.8792391755,1582067.5288953157,c
2014-12-17,1302907.8357781747,1055114.8823520597,1550214.5942817992,c
2014-12-18,1299651.2311850593,1044227.411419142,1545691.3470067568,c
2014-12-19,1356949.1831214766,1103550.3724493135,1601650.3811304818,c
2014-12-20,1293636.2417946905,1053985.3409556465,1539798.070991345,c
2014-12-22,1469881.1171508357,1247646.1506899344,1715966.6496227495,c
2014-12-23,1294034.6078707383,1054443.7820545,1539815.6776043554,c
2014-12-24,1234772.5992602638,986273.9738854717,1491197.5881744004,c
2014-12-27,1180331.4942322955,934150.0557856372,1430557.358328981,c
2014-12-29,1333717.5844270217,1064533.750535028,1579981.2593019535,c
2014-12-30,1149136.704634722,883975.4946250952,1392234.1252981361,c
2014-12-31,1083090.3520301173,823752.803079648,1330234.9854137215,c
2015-01-02,1098291.3156340944,855151.2594538348,1347867.1915286763,c
2015-01-03,1020499.5561272693,771677.2717652208,1259859.2484862835,c
2015-01-05,1178469.658344989,944130.0724464492,1436702.1988400656,c
2015-01-06,998952.8366465196,750834.8071292555,1243178.0256258333,c
2015-01-07,939640.0726084776,674736.2386617521,1179359.4017395603,c
2015-01-08,923626.080435255,678482.9747347414,1170866.2059254744,c
2015-01-09,972624.668353654,725453.1915840261,1233671.3651117214,c
2015-01-10,905486.2669206737,660382.2853578691,1137721.113282734,c
2015-01-12,1087191.639168345,845791.535161369,1342234.561639904,c
2015-01-13,920298.2756558752,671783.9115301335,1156843.7313997543,c
2015-01-14,873807.1339252619,634862.1874842144,1110929.82799966,c
2015-01-15,870590.6028083616,629880.0281129044,1119071.695146404,c
2015-01-16,932150.9559973759,710878.6613998841,1168828.3617685859,c
2015-01-17,877141.771226684,632403.2077700365,1124173.084864285,c
2015-01-19,1081113.8085117305,827073.190849002,1304930.5981371207,c
2015-01-20,924065.4446756904,676884.6282331493,1159193.2743532157,c
2015-01-21,886405.7437503923,643849.2601527218,1140584.0276967483,c
2015-01-22,890923.1159974886,650097.5698077406,1122378.251378641,c
2015-01-23,959062.0233477533,730671.6402329846,1180797.0944089005,c
2015-01-24,909444.1309257068,658582.8348120942,1154802.7777371902,c
2015-01-26,1120633.180984565,863953.9947484839,1345503.4464946436,c
2015-01-27,965465.9579605678,733929.1935330407,1214757.1823326244,c
2015-01-28,928606.8699555749,680865.7393036988,1189492.2861966188,c
2015-01-29,932919.4899658172,682735.76752464,1180058.5100328808,c
2015-01-30,999937.6174776771,749674.3537668752,1257311.4458297566,c
2015-01-31,948383.4683314583,698749.7893593122,1193238.7551374475,c
2015-02-02,1153693.7081374438,916395.8083583838,1402605.0058662582,c
2015-02-03,994814.0435897761,752334.3727638285,1237325.5956637806,c
2015-02-04,953881.6157141987,696385.5589821916,1178447.041124246,c
2015-02-05,953872.7572807268,702882.6124389285,1207562.690660672,c
2015-02-06,1016428.8407216227,764195.8460954684,1255819.450134372,c
2015-02-07,960372.5771408777,716340.5744773998,1185759.335918473,c
2015-02-09,1156916.1365511285,907554.0946799956,1402799.8796244336,c
2015-02-10,993925.5684578688,758376.2222354201,1244409.6609041302,c
2015-02-11,949148.2925786222,695723.0997929882,1200679.045192632,c
2015-02-12,945610.1849322855,699439.9995022436,1193762.970770635,c
2015-02-13,1004991.3801606679,760275.1453587101,1240530.0788571297,c
2015-02-14,946143.1092965263,691733.1879546545,1178247.6186426939,c
2015-02-16,1138319.0119540652,903995.6138710529,1374878.3085972006,c
2015-02-17,973766.4958271906,750175.7501931107,1225926.41986787,c
2015-02-18,927839.8312686462,682824.7704328939,1176865.5915623996,c
2015-02-19,923556.7936306484,699125.4229100664,1182811.9176603802,c
2015-02-20,982585.5697937049,726552.7716736144,1238985.5691009867,c
2015-02-21,923762.6988927845,674940.0950953199,1156644.7374604568,c
2015-02-23,1117056.1507766813,863706.0128900636,1355883.2083558557,c
2015-02-24,953560.8032245561,699145.0616635666,1186049.5425637893,c
2015-02-25,909000.3021762526,666339.2651269444,1149092.3272197023,c
2015-02-26,906375.5212099621,661282.926891179,1155273.1706754558,c
2015-02-27,967338.3142091269,717811.0888906735,1236486.5541911183,c
2015-02-28,910709.3434341068,665627.1989919718,1160250.9117659733,c
2015-03-02,1109107.1879559853,878752.2511406144,1362839.1634922572,c
2015-03-03,948489.6482636472,698461.0987211867,1208879.6155156288,c
2015-03-04,907000.3299988855,660651.109582899,1147544.5662800863,c
